name,price,info,link,is_available
Датчик уровня вибрационный SICK LBV330-XXBGDRANX0800,204 670 руб.,"Страна происхождения:; Германия; Серия:; LBV330; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv330_xxbgdranx0800/,под заказ
Датчик уровня вибрационный SICK LBV320-XXTGDTKMX02000,142 510 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxtgdtkmx02000/,под заказ
Радарный уровнемер SICK LFP0500-N1BMB,206 190 руб.,"Страна происхождения:; Германия; Серия:; LFP Inox; Характеристики: IO-Link:; IO-Link; Температура эксплуатации Max, °C:; 180; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/radarnyy_urovnemer_sick_lfp0500_n1bmb/,под заказ
Радарный уровнемер SICK LFP1000-N1CMB,207 700 руб.,"Страна происхождения:; Германия; Серия:; LFP Inox; Характеристики: IO-Link:; IO-Link; Температура эксплуатации Max, °C:; 180; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/radarnyy_urovnemer_sick_lfp1000_n1cmb/,под заказ
Радарный уровнемер SICK LFP2500-G1CMB,210 740 руб.,"Страна происхождения:; Германия; Серия:; LFP Inox; Характеристики: IO-Link:; IO-Link; Температура эксплуатации Max, °C:; 180; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/radarnyy_urovnemer_sick_lfp2500_g1cmb/,под заказ
Радарный уровнемер SICK LFP1500-N1NMB,166 770 руб.,"Страна происхождения:; Германия; Серия:; LFP Inox; Характеристики: IO-Link:; IO-Link; Температура эксплуатации Max, °C:; 150; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/radarnyy_urovnemer_sick_lfp1500_n1nmb/,под заказ
Радарный уровнемер SICK LFP0300-G1NMB,166 770 руб.,"Страна происхождения:; Германия; Серия:; LFP Inox; Характеристики: IO-Link:; IO-Link; Температура эксплуатации Max, °C:; 150; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/radarnyy_urovnemer_sick_lfp0300_g1nmb/,под заказ
Датчик уровня вибрационный SICK LFV230-XXSGATPV0300,63 680 руб.,"Страна происхождения:; Германия; Серия:; LFV230; Температура измеряемой среды Min, °C:; -40; Температура измеряемой среды Max, °C:; 100",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv230_xxsgatpv0300/,под заказ
Датчик уровня вибрационный SICK LFV330-XXNBVXPR0500,180 410 руб.,"Страна происхождения:; Германия; Серия:; LFV330; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv330_xxnbvxpr0500/,под заказ
Датчик уровня вибрационный SICK LFV310-CANBVXUNX,131 900 руб.,"Страна происхождения:; Германия; Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_canbvxunx/,под заказ
Датчик уровня вибрационный SICK LFV310-XANAVXUTX,125 840 руб.,"Страна происхождения:; Германия; Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_xanavxutx/,под заказ
Датчик уровня вибрационный SICK LFV310-DAGCVXMTX,222 860 руб.,"Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_dagcvxmtx/,под заказ
Датчик уровня вибрационный SICK LFV330-XXGBVX8T0100,180 410 руб.,"Страна происхождения:; Германия; Серия:; LFV330; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv330_xxgbvx8t0100/,под заказ
Датчик уровня вибрационный SICK LFV310-XXNBVXPRX,110 670 руб.,"Страна происхождения:; Германия; Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_xxnbvxprx/,под заказ
Ротационный датчик уровня INNOLevel IL-LEA-N,19 100 руб.,,https://sensoren.ru/product/rotatsionnyy_datchik_urovnya_innolevel_il_lea_n/,в наличии
Ротационный датчик уровня INNOLevel IL-LAA-N,15 750 руб.,,https://sensoren.ru/product/rotatsionnyy_datchik_urovnya_innolevel_il_laa_n/,в наличии
Датчик уровня EMA Electronics LB0001,29 086 руб.,,https://sensoren.ru/product/datchik_urovnya_ema_electronics_lb0001/,в наличии
Ультразвуковой датчик уровня INNOLevel IL-EC-A,67 780 руб.,,https://sensoren.ru/product/ultrazvukovoy_datchik_urovnya_innolevel_il_ec_a/,в наличии
Ультразвуковые датчики уровня Siemens Sitrans Probe LU,,,https://sensoren.ru/product/ultrazvukovie_datchiki_urovnya_siemens_sitrans_probe_lu/,под заказ
,,,https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_innolevel_il_va_tm_pf/,
,,,https://sensoren.ru/product/datchik_urovnya_ifm_electronic_lmt100/,
,,,https://sensoren.ru/product/rotatsionnyy_datchik_urovnya_innolevel_il_lea_n_ex/,
,,,https://sensoren.ru/product/emkostnoy_datchik_urovnya_sentec_spc660_pgl/,
,,,https://sensoren.ru/product/ultrazvukovie_datchiki_urovnya_siemens_sitrans_the_probe/,
,,,https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_innolevel_il_va_ts_pt/,
,,,https://sensoren.ru/product/ultrazvukovoy_datchik_urovnya_ema_electronics_vs0001/,
Датчик уровня вибрационный SICK LFV330-XXGAVTMT0400,234 990 руб.,"Страна происхождения:; Германия; Серия:; LFV330; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 250",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv330_xxgavtmt0400/,под заказ
Датчик уровня вибрационный SICK LFV330-CACAPX9N0850,248 640 руб.,"Страна происхождения:; Германия; Серия:; LFV330; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv330_cacapx9n0850/,под заказ
Датчик уровня вибрационный SICK LFV310-XXSHPXVTQ,213 770 руб.,"Страна происхождения:; Германия; Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_xxshpxvtq/,под заказ
Датчик уровня вибрационный SICK LFV330-DAGBVXMN0300,238 030 руб.,"Страна происхождения:; Германия; Серия:; LFV330; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv330_dagbvxmn0300/,под заказ
Датчик уровня вибрационный SICK LFV310-XXRAPXVTX,198 610 руб.,"Страна происхождения:; Германия; Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_xxrapxvtx/,под заказ
Датчик уровня вибрационный SICK LFV310-XXNAVTNRX,166 770 руб.,"Страна происхождения:; Германия; Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 250",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_xxnavtnrx/,под заказ
Датчик уровня вибрационный SICK LFV330-XXGBVX8R0300,186 480 руб.,"Страна происхождения:; Германия; Серия:; LFV330; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv330_xxgbvx8r0300/,под заказ
Датчик уровня вибрационный SICK LBV311-GXAGGNAMX,154 640 руб.,"Страна происхождения:; Германия; Серия:; LBV311; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv311_gxaggnamx/,под заказ
Датчик уровня вибрационный SICK LBV321-GXTGCRAMX02500,187 990 руб.,"Страна происхождения:; Германия; Серия:; LBV321; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv321_gxtgcramx02500/,под заказ
Датчик уровня вибрационный SICK LBV311-XXAGRTAMX,141 000 руб.,"Страна происхождения:; Германия; Серия:; LBV311; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv311_xxagrtamx/,под заказ
Датчик уровня вибрационный SICK LBV331-GXAGRRAMX1000,247 120 руб.,"Страна происхождения:; Германия; Серия:; LBV331; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv331_gxagrramx1000/,под заказ
Датчик уровня вибрационный SICK LBV321-XXHGDRAMX05000,306 250 руб.,"Страна происхождения:; Германия; Серия:; LBV321; Температура измеряемой среды Min, °C:; -40; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv321_xxhgdramx05000/,под заказ
Датчик уровня вибрационный SICK LBV310-LKAGDTAMX,175 870 руб.,"Страна происхождения:; Германия; Серия:; LBV310; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv310_lkagdtamx/,под заказ
Датчик уровня вибрационный SICK LBV330-GXAGDRAMX1000,175 870 руб.,"Страна происхождения:; Германия; Серия:; LBV330; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv330_gxagdramx1000/,под заказ
Датчик уровня вибрационный SICK LBV310-XXBGDCKMX,156 160 руб.,"Страна происхождения:; Германия; Серия:; LBV310; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv310_xxbgdckmx/,под заказ
Датчик уровня вибрационный SICK LBV310-XXANDTKNX,104 610 руб.,"Страна происхождения:; Германия; Серия:; LBV310; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv310_xxandtknx/,под заказ
Датчик уровня вибрационный SICK LBV310-XXAGDN8NX,127 350 руб.,"Страна происхождения:; Германия; Серия:; LBV310; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv310_xxagdn8nx/,под заказ
Датчик уровня вибрационный SICK LBV320-XXTNDRAMX01200,141 000 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxtndramx01200/,под заказ
Датчик уровня вибрационный SICK LBV320-XXTNDRAMX01500,142 510 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxtndramx01500/,под заказ
Датчик уровня вибрационный SICK LBV320-XXTNDRAMX00480,139 480 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxtndramx00480/,под заказ
Датчик уровня вибрационный SICK LBV320-XXTGDRANX02600,144 030 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxtgdranx02600/,под заказ
Датчик уровня вибрационный SICK LBV320-XXTGDRANX02200,144 030 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxtgdranx02200/,под заказ
Датчик уровня вибрационный SICK LBV320-XXTNDRANX02600,144 030 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxtndranx02600/,под заказ
Датчик уровня вибрационный SICK LBV320-XXHGDRANX00600,201 640 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxhgdranx00600/,под заказ
Датчик уровня вибрационный SICK LBV320-XXHGDRAMX02500,238 030 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxhgdramx02500/,под заказ
Датчик уровня вибрационный SICK LBV320-XXHGDRAMX01000,209 220 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxhgdramx01000/,под заказ
Датчик уровня вибрационный SICK LBV310-XXCNDRAMX,156 160 руб.,"Страна происхождения:; Германия; Серия:; LBV310; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv310_xxcndramx/,под заказ
Датчик уровня вибрационный SICK LBV330-XXAGDRAMX2700,203 160 руб.,"Страна происхождения:; Германия; Серия:; LBV330; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv330_xxagdramx2700/,под заказ
Датчик уровня вибрационный SICK LBV330-XXANDRANX1000,159 190 руб.,"Страна происхождения:; Германия; Серия:; LBV330; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv330_xxandranx1000/,под заказ
Датчик уровня вибрационный SICK LBV330-XXBGDRAMX1000,210 740 руб.,"Страна происхождения:; Германия; Серия:; LBV330; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv330_xxbgdramx1000/,под заказ
Датчик уровня вибрационный SICK LBV330-XXANDRANX1900,181 930 руб.,"Страна происхождения:; Германия; Серия:; LBV330; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv330_xxandranx1900/,под заказ
Датчик уровня вибрационный SICK LBV320-XXHNDRANX01600,219 830 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxhndranx01600/,под заказ
Датчик уровня вибрационный SICK LBV330-XXBNDRANX1700,228 930 руб.,"Страна происхождения:; Германия; Серия:; LBV330; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv330_xxbndranx1700/,под заказ
Датчик уровня вибрационный SICK LBV310-XXANDRKMX,107 640 руб.,"Страна происхождения:; Германия; Серия:; LBV310; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv310_xxandrkmx/,под заказ
Датчик уровня вибрационный SICK LBV330-XXAGDRKMX2000,177 380 руб.,"Страна происхождения:; Германия; Серия:; LBV330; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv330_xxagdrkmx2000/,под заказ
Радарный уровнемер SICK LFP2000-G1CMB,207 700 руб.,"Страна происхождения:; Германия; Серия:; LFP Inox; Характеристики: IO-Link:; IO-Link; Температура эксплуатации Max, °C:; 180; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/radarnyy_urovnemer_sick_lfp2000_g1cmb/,под заказ
Радарный уровнемер SICK LFP0320-G1NMB,168 290 руб.,"Страна происхождения:; Германия; Серия:; LFP Inox; Характеристики: IO-Link:; IO-Link; Температура эксплуатации Max, °C:; 150; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/radarnyy_urovnemer_sick_lfp0320_g1nmb/,под заказ
Радарный уровнемер SICK LFP1200-A5NMC,104 610 руб.,"Страна происхождения:; Германия; Серия:; LFP Cubic; Наличие зонда:; Стержневой зонд; Характеристики: IO-Link:; IO-Link; Температура эксплуатации Max, °C:; 100; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/radarnyy_urovnemer_sick_lfp1200_a5nmc/,под заказ
Гидростатический уровнемер SICK LFH-SB1X6G1AS20SZ0,83 380 руб.,"Страна происхождения:; Германия; Серия:; LFH; Диапазон измерения, Бар:; 0-1,6; Температура эксплуатации Max, °C:; 50; Температура эксплуатации Min, °C:; -10",https://sensoren.ru/product/gidrostaticheskiy_urovnemer_sick_lfh_sb1x6g1as20sz0/,под заказ
Емкостной датчик уровня SICK CQ28-10NNP-KW1S01,,"Контакт со средой:; Неконтактирующий со средой; Страна происхождения:; Литва; Серия:; CQ; Температура эксплуатации Max, °C:; 85; Температура эксплуатации Min, °C:; -25; Размер прямоугольного корпуса, мм:; 28x46x5,5",https://sensoren.ru/product/emkostnoy_datchik_urovnya_sick_cq28_10nnp_kw1s01/,под заказ
Датчик уровня вибрационный SICK LFV330-CAGBVXPN0100,181 930 руб.,"Страна происхождения:; Германия; Серия:; LFV330; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv330_cagbvxpn0100/,под заказ
Датчик уровня вибрационный SICK LFV330-CAGBVXPN0400,192 540 руб.,"Страна происхождения:; Германия; Серия:; LFV330; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv330_cagbvxpn0400/,под заказ
Датчик уровня вибрационный SICK LFV330-CAGBVXPN1600,228 930 руб.,"Страна происхождения:; Германия; Серия:; LFV330; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv330_cagbvxpn1600/,под заказ
Датчик уровня вибрационный SICK LFV310-DAGBVXMRX,174 350 руб.,"Страна происхождения:; Германия; Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_dagbvxmrx/,под заказ
Датчик уровня вибрационный SICK LFV310-XXTAPX8CX,171 320 руб.,"Страна происхождения:; Германия; Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_xxtapx8cx/,под заказ
Датчик уровня вибрационный SICK LFV310-XXGAPXPTL,137 960 руб.,"Страна происхождения:; Германия; Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_xxgapxptl/,под заказ
Датчик уровня вибрационный SICK LFV330-XXGAVTPT0350,234 990 руб.,"Страна происхождения:; Германия; Серия:; LFV330; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 250",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv330_xxgavtpt0350/,под заказ
Датчик уровня вибрационный SICK LFV310-XXNAVX8TX,128 870 руб.,"Страна происхождения:; Германия; Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_xxnavx8tx/,под заказ
Датчик уровня вибрационный SICK LFV310-XXNCVXPRX,159 190 руб.,"Страна происхождения:; Германия; Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_xxncvxprx/,под заказ
Датчик уровня вибрационный SICK LFV310-XXGAVXPNX,121 290 руб.,"Страна происхождения:; Германия; Серия:; LFV310; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv310_xxgavxpnx/,под заказ
Датчик уровня вибрационный SICK LFV330-XXGBVXPN0180,177 380 руб.,"Страна происхождения:; Германия; Серия:; LFV330; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lfv330_xxgbvxpn0180/,под заказ
Датчик уровня вибрационный SICK LBV331-XXAGCTKMX01000,200 120 руб.,"Страна происхождения:; Германия; Серия:; LBV331; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv331_xxagctkmx01000/,под заказ
Датчик уровня вибрационный SICK LBV331-GXAGRNAMX2000,322 930 руб.,"Страна происхождения:; Германия; Серия:; LBV331; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv331_gxagrnamx2000/,под заказ
Датчик уровня вибрационный SICK LBV311-XXBNCCKMX,175 870 руб.,"Страна происхождения:; Германия; Серия:; LBV311; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv311_xxbncckmx/,под заказ
Датчик уровня вибрационный SICK LBV331-XXAGDRAMX0800,201 640 руб.,"Страна происхождения:; Германия; Серия:; LBV331; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv331_xxagdramx0800/,под заказ
Датчик уровня вибрационный SICK LBV331-GXAGDRAMX2000,259 250 руб.,"Страна происхождения:; Германия; Серия:; LBV331; Температура измеряемой среды Min, °C:; -50; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv331_gxagdramx2000/,под заказ
Датчик уровня вибрационный SICK LBV321-XXHGDRAMX04000,291 090 руб.,"Страна происхождения:; Германия; Серия:; LBV321; Температура измеряемой среды Min, °C:; -40; Температура измеряемой среды Max, °C:; 150",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv321_xxhgdramx04000/,под заказ
Датчик уровня вибрационный SICK LBV320-CXTZFNVNX00666,268 350 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_cxtzfnvnx00666/,под заказ
Датчик уровня вибрационный SICK LBV330-GXAGDNAMX0500,168 290 руб.,"Страна происхождения:; Германия; Серия:; LBV330; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv330_gxagdnamx0500/,под заказ
Датчик уровня вибрационный SICK LBV320-GXTGDTAMX15000,191 030 руб.,"Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_gxtgdtamx15000/,под заказ
Датчик уровня вибрационный SICK LBV310-XXAGDCANX,106 130 руб.,"Страна происхождения:; Германия; Серия:; LBV310; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv310_xxagdcanx/,под заказ
Датчик уровня вибрационный SICK LBV320-XXTNDRAMX01100,141 000 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxtndramx01100/,под заказ
Датчик уровня вибрационный SICK LBV320-XXTGDRANX02100,144 030 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxtgdranx02100/,под заказ
Датчик уровня вибрационный SICK LBV320-XXTNDRANX02900,145 540 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxtndranx02900/,под заказ
Ротационный датчик уровня INNOLevel IL-LEA-N,19 100 руб.,,https://sensoren.ru/product/rotatsionnyy_datchik_urovnya_innolevel_il_lea_n/,в наличии
Ротационный датчик уровня INNOLevel IL-LAA-N,15 750 руб.,,https://sensoren.ru/product/rotatsionnyy_datchik_urovnya_innolevel_il_laa_n/,в наличии
Датчик уровня EMA Electronics LB0001,29 086 руб.,,https://sensoren.ru/product/datchik_urovnya_ema_electronics_lb0001/,в наличии
Ультразвуковой датчик уровня INNOLevel IL-EC-A,67 780 руб.,,https://sensoren.ru/product/ultrazvukovoy_datchik_urovnya_innolevel_il_ec_a/,в наличии
Ультразвуковые датчики уровня Siemens Sitrans Probe LU,,,https://sensoren.ru/product/ultrazvukovie_datchiki_urovnya_siemens_sitrans_probe_lu/,под заказ
,,,https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_innolevel_il_va_tm_pf/,
,,,https://sensoren.ru/product/datchik_urovnya_ifm_electronic_lmt100/,
,,,https://sensoren.ru/product/rotatsionnyy_datchik_urovnya_innolevel_il_lea_n_ex/,
,,,https://sensoren.ru/product/emkostnoy_datchik_urovnya_sentec_spc660_pgl/,
,,,https://sensoren.ru/product/ultrazvukovie_datchiki_urovnya_siemens_sitrans_the_probe/,
,,,https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_innolevel_il_va_ts_pt/,
,,,https://sensoren.ru/product/ultrazvukovoy_datchik_urovnya_ema_electronics_vs0001/,
Датчик уровня вибрационный SICK LBV320-XXTNDRANX02200,144 030 руб.,"Страна происхождения:; Германия; Серия:; LBV320; Температура измеряемой среды Min, °C:; -20; Температура измеряемой среды Max, °C:; 80",https://sensoren.ru/product/datchik_urovnya_vibratsionnyy_sick_lbv320_xxtndranx02200/,под заказ
