name,price,info,link,is_available
Световая завеса Micro Detectors BX80A/1P-0H,61 947 руб.,"Серия:; BX; Минимальный размер объекта, мм:; 6; Расстояние между лучами, мм:; 6; Высота зоны контроля, мм:; 70; Ширина зоны контроля, мм:; 2000; Температура эксплуатации Max, °C:; 50; Температура эксплуатации Min, °C:; -25",https://sensoren.ru/product/svetovaya_zavesa_datasensing_bx80a_1p_0h/,под заказ
Световая завеса DATASENSING BX10R/AD-HB6A,,"Серия:; BX; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 90; Ширина зоны контроля, мм:; 6000; Температура эксплуатации Max, °C:; 50; Размер прямоугольного корпуса, мм:; 45x145x20",https://sensoren.ru/product/svetovaya_zavesa_datasensing_bx10r_ad_hb6a/,под заказ
Датчик контрастной метки ТЕКО ODY I49A5-49P-25C5-LE,,"Потребление тока, мА:; 35; Страна происхождения:; Россия; Регулировка чувствительности:; автоматическая, в режиме обучения; Серия:; OD; Температура эксплуатации Max, °C:; 75; Температура эксплуатации Min, °C:; -25; Размер прямоугольного корпуса, мм:; 50x50x17",https://sensoren.ru/product/datchik_kontrastnoy_metki_teko_ody_i49a5_49p_25c5_le/,под заказ
Датчик контрастной метки ТЕКО ODB A44A5-49P-25C5-LE,9 690 руб.,"Потребление тока, мА:; 35; Страна происхождения:; Россия; Регулировка чувствительности:; автоматическая, в режиме обучения; Серия:; OD; Температура эксплуатации Max, °C:; 75; Температура эксплуатации Min, °C:; -25; Размер цилиндрического корпуса, мм:; M18",https://sensoren.ru/product/datchik_kontrastnoy_metki_teko_odb_a44a5_49p_25c5_le/,под заказ
Датчик цвета Baumer FKDM 22P3902/S14F,,"Размер светового пятна, мм:; 3 x 5; Число контактов, pin:; 8; Материал линзы:; Стекло; Количество цветов на выходе:; 3; Время отклика, мс:; 0,34; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -10",https://sensoren.ru/product/datchik_tsveta_baumer_fkdm_22p3902_s14f/,под заказ
Оптоволоконный кабель Baumer FSE 200D4Y00,60 619 руб.,"Исполнение:; Гладкий цилиндр; Длина кабеля, мм:; 2000; Минимальный радиус изгиба, мм:; 15; Серия:; FSE; Диаметр чувствительной головки, мм:; 2,5; Температура эксплуатации Max, °C:; 70",https://sensoren.ru/product/optovolokonnyy_kabel_baumer_fse_200d4y00/,под заказ
Оптоволоконный кабель Baumer FSE 200C4001,22 796 руб.,"Исполнение:; Гладкий цилиндр; Длина кабеля, мм:; 2000; Минимальный радиус изгиба, мм:; 15; Серия:; FSE; Диаметр чувствительной головки, мм:; 4; Температура эксплуатации Max, °C:; 70",https://sensoren.ru/product/optovolokonnyy_kabel_baumer_fse_200c4001/,под заказ
Оптоволоконный кабель Baumer FSE 200C1004,21 303 руб.,"Исполнение:; Резьбовой; Длина кабеля, мм:; 2000; Минимальный радиус изгиба, мм:; 8; Серия:; FSE; Диаметр чувствительной головки, мм:; 3; Температура эксплуатации Max, °C:; 70",https://sensoren.ru/product/optovolokonnyy_kabel_baumer_fse_200c1004/,под заказ
Усилитель для оптоволоконных датчиков Baumer FVDK 10P66Y0,43 845 руб.,"Расстояние срабатывания для датчиков диффузного отражения Max, мм:; 130; Расстояние срабатывания для световых барьеров Max, мм:; 340; Регулировка чувствительности:; Да; Серия:; FVDK; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_baumer_fvdk_10p66y0/,под заказ
Датчик контрастной метки Baumer FKDK 14G6901/S35A,,"Размер светового пятна, мм:; 3x1; Число контактов, pin:; 4; Серия:; Standart; Источник излучения:; Светодиод; Время отклика, мс:; 0,05; Температура эксплуатации Max, °C:; 65; Температура эксплуатации Min, °C:; -25",https://sensoren.ru/product/datchik_kontrastnoy_metki_baumer_fkdk_14g6901_s35a/,под заказ
Оптоволоконный кабель Banner PLI-A10M5,,"Исполнение:; Резьбовой; Длина кабеля, мм:; 5000; Минимальный радиус изгиба, мм:; 5; Серия:; Inline; Гибкое волокно:; Да; Обнаружение небольших объектов:; Да; Температура эксплуатации Max, °C:; 70",https://sensoren.ru/product/optovolokonnyy_kabel_banner_pli_a10m5/,под заказ
Датчик фотометки Banner R58BPCRGB2,,"Размер светового пятна, мм:; 1,2x3,8; Число контактов, pin:; 4; Серия:; R58; Режим обучения Remote Teach:; Да; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -10",https://sensoren.ru/product/datchik_fotometki_banner_r58bpcrgb2/,под заказ
Световой барьер Banner MAR7216PX485Q,,"Серия:; MINI-ARRAY Two-Piece; Минимальный размер объекта, мм:; 25,4; Расстояние между лучами, мм:; 19; Высота зоны контроля, мм:; 1819; Ширина зоны контроля, мм:; 13500; Температура эксплуатации Max, °C:; 70; Температура эксплуатации Min, °C:; -40",https://sensoren.ru/product/svetovoy_barer_banner_mar7216px485q/,под заказ
Датчик контрастной метки LANBAO SPM-TPR-RGB,10 140 руб.,,https://sensoren.ru/product/datchik_kontrastnoy_metki_lanbao_spm_tpr_rgb/,в наличии
Оптоволоконный кабель Autonics FD-620-10,2 840 руб.,,https://sensoren.ru/product/optovolokonnyy_kabel_autonics_fd_620_10/,под заказ
Усилитель для оптоволоконных датчиков LANBAO FD3-PB11R,4 990 руб.,,https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_lanbao_fd3_pb11r/,в наличии
Датчик контрастной метки DATASENSING TLu-115,39 000 руб.,,https://sensoren.ru/product/datchik_kontrastnoy_metki_datalogic_tlu_115/,в наличии
Оптоволоконный кабель LANBAO PFT-420-V,,,https://sensoren.ru/product/optovolokonnyy_kabel_lanbao_pft_420_v/,в наличии
,,,https://sensoren.ru/product/datchik_kontrastnoy_metki_lanbao_spm_tnr_rgb/,
,,,https://sensoren.ru/product/optovolokonnyy_kabel_lanbao_pfr_620_v/,
,,,https://sensoren.ru/product/optovolokonnyy_kabel_lanbao_pfr_620/,
,,,https://sensoren.ru/product/datchik_kontrastnoy_metki_wenglor_wm03pct2/,
,,,https://sensoren.ru/product/datchik_kontrastnoy_metki_datalogic_tl46_wl_815/,
,,,https://sensoren.ru/product/datchik_kromki_i_shiriny_lanbao_pdm_tc50tgr/,
,,,https://sensoren.ru/product/optovolokonnyy_kabel_lanbao_pfr_610/,
Усилитель для оптоволоконных датчиков Banner DF-G3-KD-Q3,,"Число контактов, pin:; 4; Серия:; DF-G3; Время отклика, мс:; 0,5; Режим обучения Remote Teach:; Да; Помехозащищенность:; Да; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_banner_df_g3_kd_q3/,под заказ
Датчик контраста SICK KT5G-2P1211,56 100 руб.,"Размер светового пятна, мм:; 1,5x5,5; Страна происхождения:; Германия; Серия:; KT5; Источник излучения:; Светодиод; Допуск рабочего диапазона, мм:; 3; Расположение источника света:; Возможность выбора стороны излучения; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/datchik_kontrasta_sick_kt5g_2p1211/,под заказ
Световая завеса ТЕКО PJ2-16-20-10,51 900 руб.,"Потребление тока, мА:; 50 - стойка приемников (без нагрузки); 70 - стойка излучателей; Страна происхождения:; Россия; Серия:; PJ; Минимальный размер объекта, мм:; 25; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 320; Ширина зоны контроля, мм:; 10000",https://sensoren.ru/product/svetovaya_zavesa_teko_pj2_16_20_10/,под заказ
Люминесцентный датчик NEFTIM UVN-50-T,,"Потребление тока, мА:; 60; Количество жил:; 5; Серия:; UVN; Светодиодный индикатор:; зеленый LED - питание, красный LED - определение, желтый LED - программирование; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -20; Размер прямоугольного корпуса, мм:; 51x61x25",https://sensoren.ru/product/lyuminestsentnyy_datchik_neftim_uvn_50_t/,под заказ
Оптоволоконный кабель Baumer FUE 200F1Y00,34 307 руб.,"Исполнение:; Резьбовой; Длина кабеля, мм:; 2000; Минимальный радиус изгиба, мм:; 4; Серия:; FUE; Диаметр чувствительной головки, мм:; 3; Гибкое волокно:; Да; Температура эксплуатации Max, °C:; 70",https://sensoren.ru/product/optovolokonnyy_kabel_baumer_fue_200f1y00/,под заказ
Усилитель для оптоволоконных датчиков Baumer FVDK 10N66YR,48 855 руб.,"Расстояние срабатывания для датчиков диффузного отражения Max, мм:; 130; Расстояние срабатывания для световых барьеров Max, мм:; 340; Регулировка чувствительности:; Да; Серия:; FVDK; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_baumer_fvdk_10n66yr/,под заказ
Оптический датчик Baumer FZAM 18N6460/S14,41 821 руб.,"Расстояние срабатывания для датчиков диффузного отражения Max, мм:; 150; Расстояние срабатывания для световых барьеров Max, мм:; 800; Число контактов, pin:; 4; Регулировка чувствительности:; Да; Серия:; M18; Источник излучения:; Светодиод; Время отклика, мс:; 1",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_baumer_fzam_18n6460_s14/,под заказ
Световой барьер Banner MAHR70A,,"Серия:; MINI-ARRAY High-Resolution; Минимальный размер объекта, мм:; 2,5; Расстояние между лучами, мм:; 2,5; Высота зоны контроля, мм:; 1788; Ширина зоны контроля, мм:; 1800",https://sensoren.ru/product/svetovoy_barer_banner_mahr70a/,под заказ
Усилитель для оптоволоконных датчиков Banner DF-G3IR-NU-Q7,,"Число контактов, pin:; 5; Серия:; DF-G3; Время отклика, мс:; 0,5; Режим обучения Remote Teach:; Да; Помехозащищенность:; Да; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_banner_df_g3ir_nu_q7/,под заказ
Световой барьер Pepperl Fuchs LGM17,,"Серия:; LGM; Минимальный размер объекта, мм:; 17; Расстояние между лучами, мм:; 16,67; Высота зоны контроля, мм:; 3200; Ширина зоны контроля, мм:; 6000; Температура эксплуатации Max, °C:; 60; Температура эксплуатации Min, °C:; -30",https://sensoren.ru/product/svetovoy_barer_pepperl_fuchs_lgm17/,под заказ
Датчик контраста SICK KT5W-2P2116,59 130 руб.,"Размер светового пятна, мм:; 4,2x1,2; Страна происхождения:; Германия; Серия:; KT5; Источник излучения:; Светодиод; Допуск рабочего диапазона, мм:; 3; Метод настройки:; 2-точечная статическая; Расположение источника света:; Возможность выбора стороны излучения",https://sensoren.ru/product/datchik_kontrasta_sick_kt5w_2p2116/,под заказ
Световая завеса Micro Detectors BX10SR/XA-HB,75 998 руб.,"Серия:; BX; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 90; Ширина зоны контроля, мм:; 2000; Температура эксплуатации Max, °C:; 50; Размер прямоугольного корпуса, мм:; 45x145x20",https://sensoren.ru/product/svetovaya_zavesa_datasensing_bx10sr_xa_hb/,под заказ
Датчик фотометки Banner R58ACR2,,"Размер светового пятна, мм:; 1,2x3,8; Число контактов, pin:; 4; Серия:; R58; Температура эксплуатации Max, °C:; 50; Температура эксплуатации Min, °C:; -10; Форма светового пятна:; Прямоугольное вертикальное",https://sensoren.ru/product/datchik_fotometki_banner_r58acr2/,под заказ
Датчик фотометки Banner R58ACG2,,"Размер светового пятна, мм:; 1,2x3,8; Число контактов, pin:; 4; Серия:; R58; Температура эксплуатации Max, °C:; 50; Температура эксплуатации Min, °C:; -10; Форма светового пятна:; Прямоугольное вертикальное",https://sensoren.ru/product/datchik_fotometki_banner_r58acg2/,под заказ
Усилитель для оптоволоконных датчиков Banner SME312FP1,,"Число контактов, pin:; 5; Серия:; MINI-BEAM; Время отклика, мс:; 0,5; Режим обучения Remote Teach:; Да; Температура эксплуатации Max, °C:; 70; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_banner_sme312fp1/,под заказ
Усилитель для оптоволоконных датчиков Banner DF-G3IR-PU-Q3,,"Число контактов, pin:; 5; Серия:; DF-G3; Время отклика, мс:; 0,5; Режим обучения Remote Teach:; Да; Помехозащищенность:; Да; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_banner_df_g3ir_pu_q3/,под заказ
Усилитель для оптоволоконных датчиков Banner DF-G3-NU-9M,,"Число контактов, pin:; 5; Серия:; DF-G3; Время отклика, мс:; 0,5; Режим обучения Remote Teach:; Да; Помехозащищенность:; Да; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_banner_df_g3_nu_9m/,под заказ
Усилитель для оптоволоконных датчиков Banner D10AFP W/30,,"Число контактов, pin:; 4; Серия:; D10; Время отклика, мс:; 0,5; Помехозащищенность:; Да; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_banner_d10afp_w_30/,под заказ
Световая завеса Autonics BWC40-10HD,,"Серия:; BWC; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 50; Расстояние между лучами, мм:; 40; Высота зоны контроля, мм:; 360; Ширина зоны контроля, мм:; 7000; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/svetovaya_zavesa_autonics_bwc40_10hd/,под заказ
Световая завеса Micro Detectors BX80B/5P-0H3E,61 947 руб.,"Серия:; BX; Минимальный размер объекта, мм:; 1; Расстояние между лучами, мм:; 6; Высота зоны контроля, мм:; 70; Ширина зоны контроля, мм:; 500; Температура эксплуатации Max, °C:; 50; Температура эксплуатации Min, °C:; -25",https://sensoren.ru/product/svetovaya_zavesa_datasensing_bx80b_5p_0h3e/,под заказ
Усилитель для оптоволоконных датчиков Micro Detectors SSF/0N-0E,14 651 руб.,"Серия:; SSF; Длина корпуса, мм:; 90; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -25; Размер резьбы корпуса:; M18; Наименование элемента:; Усилитель для оптоволоконных датчиков Micro Detectors SSF/0N-0E; Артикул:; SSF/0N-0E",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_datasensing_ssf_0n_0e/,под заказ
Люминесцентный датчик NEFTIM UVN-100,,"Потребление тока, мА:; 60; Количество жил:; 5; Серия:; UVN; Светодиодный индикатор:; зеленый LED - питание, красный LED - определение, желтый LED - программирование; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -20; Размер прямоугольного корпуса, мм:; 51x61x25",https://sensoren.ru/product/lyuminestsentnyy_datchik_neftim_uvn_100/,под заказ
Световой барьер Мега-К VB3-65A320B20-16TR6000B11-C4,,"Число контактов, pin:; 4; Серия:; VB3-65 Стандарт; Минимальный размер объекта, мм:; 25; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 320; Ширина зоны контроля, мм:; 6000; Время срабатывания, мс:; 6",https://sensoren.ru/product/svetovoy_barer_mega_k_vb3_65a320b20_16tr6000b11_c4/,под заказ
Оптоволоконный кабель Baumer FSE 025B2002,23 049 руб.,"Исполнение:; Гладкий цилиндр; Длина кабеля, мм:; 250; Минимальный радиус изгиба, мм:; 15; Серия:; FSE; Диаметр чувствительной головки, мм:; 1,5; Температура эксплуатации Max, °C:; 70",https://sensoren.ru/product/optovolokonnyy_kabel_baumer_fse_025b2002/,под заказ
Оптоволоконный кабель Baumer FPE 200C1Y00,83 921 руб.,"Исполнение:; Резьбовой; Длина кабеля, мм:; 2000; Минимальный радиус изгиба, мм:; 20; Серия:; FPE; Диаметр чувствительной головки, мм:; 4; Температура эксплуатации Max, °C:; 70",https://sensoren.ru/product/optovolokonnyy_kabel_baumer_fpe_200c1y00/,под заказ
Оптический датчик Baumer FZAM 18P6460/S14,41 821 руб.,"Расстояние срабатывания для датчиков диффузного отражения Max, мм:; 150; Расстояние срабатывания для световых барьеров Max, мм:; 800; Число контактов, pin:; 4; Регулировка чувствительности:; Да; Серия:; M18; Источник излучения:; Светодиод; Время отклика, мс:; 1",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_baumer_fzam_18p6460_s14/,под заказ
Оптический датчик Baumer FZAM 18N1150/S14,27 046 руб.,"Расстояние срабатывания для датчиков диффузного отражения Max, мм:; 150; Расстояние срабатывания для световых барьеров Max, мм:; 800; Число контактов, pin:; 4; Регулировка чувствительности:; Да; Серия:; M18; Источник излучения:; Светодиод; Время отклика, мс:; 1",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_baumer_fzam_18n1150_s14/,под заказ
Оптоволоконный кабель Banner PDIS4100UM12,,"Исполнение:; Вилочный; Длина кабеля, мм:; 30480; Минимальный радиус изгиба, мм:; 2; Серия:; Tight Bend Radius; Гибкое волокно:; Да; Температура эксплуатации Max, °C:; 70",https://sensoren.ru/product/optovolokonnyy_kabel_banner_pdis4100um12/,под заказ
Усилитель для оптоволоконных датчиков Banner DF-G2-NC-9M,,"Число контактов, pin:; 5; Серия:; DF-G2; Время отклика, мс:; 0,01; Режим обучения Remote Teach:; Да; Помехозащищенность:; Да; Подсчет объектов:; Да; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_banner_df_g2_nc_9m/,под заказ
Усилитель для оптоволоконных датчиков Banner D10BFPB,,"Число контактов, pin:; 5; Серия:; D10; Время отклика, мс:; 0,2; Режим обучения Remote Teach:; Да; Помехозащищенность:; Да; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_banner_d10bfpb/,под заказ
Световой барьер Pepperl Fuchs LGS25,,"Серия:; LGS; Минимальный размер объекта, мм:; 25; Расстояние между лучами, мм:; 25; Высота зоны контроля, мм:; 3200; Ширина зоны контроля, мм:; 6000; Температура эксплуатации Max, °C:; 60; Температура эксплуатации Min, °C:; -10",https://sensoren.ru/product/svetovoy_barer_pepperl_fuchs_lgs25/,под заказ
Датчик контраста SICK KT5M-2N1111,56 100 руб.,"Размер светового пятна, мм:; 1,2x4,2; Страна происхождения:; Германия; Серия:; KT5; Источник излучения:; Светодиод; Допуск рабочего диапазона, мм:; 3; Расположение источника света:; Возможность выбора стороны излучения; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/datchik_kontrasta_sick_kt5m_2n1111/,под заказ
Датчик контрастной метки SICK KT3W-P1126,,"Размер светового пятна, мм:; 1,5x6,5; Страна происхождения:; Венгрия; Серия:; KT3; Источник излучения:; Светодиод; Допуск рабочего диапазона, мм:; 2; Метод настройки:; 2-точечная статическая; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/datchik_kontrastnoy_metki_sick_kt3w_p1126/,под заказ
Датчик контрастной метки SICK KT3G-P1116,,"Размер светового пятна, мм:; 1,5x3,5; Страна происхождения:; Венгрия; Серия:; KT3; Источник излучения:; Светодиод; Допуск рабочего диапазона, мм:; 2; Метод настройки:; 2-точечная статическая; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/datchik_kontrastnoy_metki_sick_kt3g_p1116/,под заказ
Световая завеса ТЕКО RPJ2-32-20-10,,"Серия:; RP; Минимальный размер объекта, мм:; 25; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 640; Ширина зоны контроля, мм:; 10000; Длина корпуса, мм:; 860; Температура эксплуатации Max, °C:; 65",https://sensoren.ru/product/svetovaya_zavesa_teko_rpj2_32_20_10/,под заказ
Датчик контрастной метки ТЕКО ODB A44A5-49P-25C5-LE-3,,"Потребление тока, мА:; 35; Страна происхождения:; Россия; Регулировка чувствительности:; автоматическая, в режиме обучения; Серия:; OD; Температура эксплуатации Max, °C:; 75; Температура эксплуатации Min, °C:; -25; Размер цилиндрического корпуса, мм:; M18",https://sensoren.ru/product/datchik_kontrastnoy_metki_teko_odb_a44a5_49p_25c5_le_3/,под заказ
Люминесцентный датчик Micro Detectors LDLV/0P-1K,106 639 руб.,"Серия:; LDLV; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -5; Размер резьбы корпуса:; M30; Наименование элемента:; Люминесцентный датчик Micro Detectors LDLV/0P-1K; Артикул:; LDLV/0P-1K; Защита от короткого замыкания:; да",https://sensoren.ru/product/lyuminestsentnyy_datchik_datasensing_ldlv_0p_1k/,под заказ
Усилитель для оптоволоконных датчиков Micro Detectors FX4/0P-0A,67 183 руб.,"Серия:; FX; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -25; Размер прямоугольного корпуса, мм:; 10x31x60; Наименование элемента:; Усилитель для оптоволоконных датчиков Micro Detectors FX4/0P-0A; Артикул:; FX4/0P-0A; Длина кабеля, м:; 2",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_datasensing_fx4_0p_0a/,под заказ
Датчик контрастной метки NEFTIM Contrast-30-0,,"Размер светового пятна, мм:; 3; Потребление тока, мА:; 60; Количество жил:; 5; Время отклика, мс:; 25; Светодиодный индикатор:; зеленый LED - питание, красный LED - определение, желтый LED - программирование; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -20",https://sensoren.ru/product/datchik_kontrastnoy_metki_neftim_contrast_30_0/,под заказ
Оптоволоконный кабель Leuze Electronic GF-LB-SI-405-IQ,,"Исполнение:; Гладкий цилиндр; Длина кабеля, мм:; 500; Минимальный радиус изгиба, мм:; 40; Длина чувствительной головки, мм:; 10; Серия:; GF; Диаметр чувствительной головки, мм:; 4; Температура эксплуатации Max, °C:; 180",https://sensoren.ru/product/optovolokonnyy_kabel_leuze_electronic_gf_lb_si_405_iq/,под заказ
Оптоволоконный кабель Baumer FSE 050A1003,31 322 руб.,"Исполнение:; Резьбовой; Длина кабеля, мм:; 500; Минимальный радиус изгиба, мм:; 12; Серия:; FSE; Диаметр чувствительной головки, мм:; 4; Температура эксплуатации Max, °C:; 70",https://sensoren.ru/product/optovolokonnyy_kabel_baumer_fse_050a1003/,под заказ
Оптоволоконный кабель Baumer FUE 200C2003,17 533 руб.,"Исполнение:; Гладкий цилиндр; Длина кабеля, мм:; 2000; Минимальный радиус изгиба, мм:; 15; Серия:; FUE; Диаметр чувствительной головки, мм:; 6; Температура эксплуатации Max, °C:; 70",https://sensoren.ru/product/optovolokonnyy_kabel_baumer_fue_200c2003/,под заказ
Оптоволоконный кабель Baumer FUA 200C1Y00,25 553 руб.,"Исполнение:; Резьбовой; Длина кабеля, мм:; 2000; Минимальный радиус изгиба, мм:; 25; Серия:; FUA; Диаметр чувствительной головки, мм:; 6; Температура эксплуатации Max, °C:; 105",https://sensoren.ru/product/optovolokonnyy_kabel_baumer_fua_200c1y00/,под заказ
Оптоволоконный кабель Baumer FPE 200C4Y00,99 708 руб.,"Исполнение:; Гладкий цилиндр; Длина кабеля, мм:; 2000; Минимальный радиус изгиба, мм:; 30; Серия:; FPE; Диаметр чувствительной головки, мм:; 4; Температура эксплуатации Max, °C:; 70",https://sensoren.ru/product/optovolokonnyy_kabel_baumer_fpe_200c4y00/,под заказ
Усилитель для оптоволоконных датчиков Baumer FVDK 12P6501/S35A,,"Расстояние срабатывания для датчиков диффузного отражения Max, мм:; 90; Расстояние срабатывания для световых барьеров Max, мм:; 320; Число контактов, pin:; 4; Регулировка чувствительности:; Да; Серия:; FVDK; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_baumer_fvdk_12p6501_s35a/,под заказ
Усилитель для оптоволоконных датчиков Baumer FVDK 12P6101/S35A,,"Расстояние срабатывания для датчиков диффузного отражения Max, мм:; 90; Расстояние срабатывания для световых барьеров Max, мм:; 320; Число контактов, pin:; 4; Регулировка чувствительности:; Да; Серия:; FVDK; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_baumer_fvdk_12p6101_s35a/,под заказ
Усилитель для оптоволоконных датчиков Banner DF-G3LIR-NS-Q7,,"Число контактов, pin:; 4; Серия:; DF-G3; Время отклика, мс:; 0,5; Режим обучения Remote Teach:; Да; Помехозащищенность:; Да; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_banner_df_g3lir_ns_q7/,под заказ
Усилитель для оптоволоконных датчиков Banner DF-G3IR-PU-9M,,"Число контактов, pin:; 5; Серия:; DF-G3; Время отклика, мс:; 0,5; Режим обучения Remote Teach:; Да; Помехозащищенность:; Да; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_banner_df_g3ir_pu_9m/,под заказ
Усилитель для оптоволоконных датчиков Banner DF-G2W-PS-9M,,"Число контактов, pin:; 4; Серия:; DF-G2; Время отклика, мс:; 0,01; Режим обучения Remote Teach:; Да; Помехозащищенность:; Да; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_banner_df_g2w_ps_9m/,под заказ
Оптоволоконный кабель Omron E32-D12 2M,,"Исполнение:; Гладкий цилиндр; Длина кабеля, мм:; 2000; Минимальный радиус изгиба, мм:; 25; Серия:; E32; Диаметр чувствительной головки, мм:; 3; Возможность резки кабеля:; да; Встроенная линза:; да",https://sensoren.ru/product/optovolokonnyy_kabel_omron_e32_d12_2m/,под заказ
Датчик контраста SICK KT10W-2N1115S04,144 030 руб.,"Размер светового пятна, мм:; 0,6x2; Страна происхождения:; Германия; Серия:; KT10; Источник излучения:; Светодиод; Допуск рабочего диапазона, мм:; 3; Метод настройки:; 2-точечная настройка статическая, динамическая (мин/макс); Расположение источника света:; Возможность выбора стороны излучения",https://sensoren.ru/product/datchik_kontrasta_sick_kt10w_2n1115s04/,под заказ
Датчик контраста SICK KT5W-2P1126D,75 800 руб.,"Размер светового пятна, мм:; 1,2x4,2; Страна происхождения:; Германия; Серия:; KT5; Источник излучения:; Светодиод; Допуск рабочего диапазона, мм:; 3; Метод настройки:; 2-точечная статическая с точной ручной настройкой; Расположение источника света:; Возможность выбора стороны излучения",https://sensoren.ru/product/datchik_kontrasta_sick_kt5w_2p1126d/,под заказ
Усилитель для оптоволоконных датчиков SICK WLL170T-2P135,,"Расстояние срабатывания для датчиков диффузного отражения Max, мм:; 160; Расстояние срабатывания для световых барьеров Max, мм:; 3500; Серия:; WLL170-2; Температура эксплуатации Max, °C:; 55; Температура эксплуатации Min, °C:; -25; Размер прямоугольного корпуса, мм:; 10,5x35,5x83,7",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_sick_wll170t_2p135/,под заказ
Световая завеса Micro Detectors NX16SR/XAN-C000,27 515 руб.,"Серия:; NX; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 150; Ширина зоны контроля, мм:; 2000; Температура эксплуатации Max, °C:; 55; Размер прямоугольного корпуса, мм:; 157x36x18",https://sensoren.ru/product/svetovaya_zavesa_datasensing_nx16sr_xan_c000/,под заказ
Световой барьер Мега-К VB3-65A160B20-08TR6000B11-C4,,"Число контактов, pin:; 4; Серия:; VB3-65 Стандарт; Минимальный размер объекта, мм:; 25; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 160; Ширина зоны контроля, мм:; 6000; Время срабатывания, мс:; 6",https://sensoren.ru/product/svetovoy_barer_mega_k_vb3_65a160b20_08tr6000b11_c4/,под заказ
Датчик профиля Baumer OXP200-R10C.005,760 889 руб.,"Класс лазера:; 2; Серия:; OXP200; Источник излучения:; Лазер; Ширина сканирования профиля (ось X), мм:; 75-125; Расстояние сканирования (ось Z), мм:; 150-250; Температура эксплуатации Max, °C:; 45; Размер прямоугольного корпуса, мм:; 36x74x60",https://sensoren.ru/product/datchik_profilya_baumer_oxp200_r10c_005/,под заказ
